#time (s),x (m),y (m),uxx,uxy,uyx,uyy
117.90,None
118.00,None
118.10,None
118.20,None
118.30,None
118.40,None
118.50,None
118.60,None
118.70,None
118.80,None
118.90,None
119.00,None
119.10,None
119.20,None
119.30,None
119.40,None
119.50,None
119.60,None
119.70,None
119.80,None
119.90,None
120.00,2.4082127879899007,0.28114753869284004,0.0025000000000000005,0.0,0.0,0.0025000000000000005
120.10,None
120.20,None
120.30,None
120.40,None
120.50,None
120.60,None
120.70,None
120.80,None
120.90,None
121.00,None
121.10,None
121.20,None
121.30,None
121.40,None
121.50,None
121.60,None
121.70,None
121.80,None
121.90,None
122.00,None
122.10,None
122.20,None
122.30,None
122.40,None
122.50,None
122.60,None
122.70,None
122.80,None
122.90,None
123.00,None
123.10,None
123.20,None
123.30,None
123.40,None
123.50,None
123.60,None
123.70,None
123.80,None
123.90,None
124.00,None
124.10,None
124.20,None
124.30,None
124.40,None
124.50,None
124.60,None
124.70,None
124.80,None
124.90,None
125.00,None
125.10,None
125.20,None
125.30,None
125.40,None
125.50,None
125.60,None
125.70,None
125.80,None
125.90,None
126.00,None
126.10,None
126.20,None
126.30,None
126.40,None
126.50,None
126.60,None
126.70,None
126.80,None
126.90,None
127.00,None
127.10,None
127.20,None
127.30,None
127.40,None
127.50,None
127.60,None
127.70,None
127.80,None
127.90,None
128.00,None
128.10,None
128.20,None
128.30,None
128.40,None
128.50,None
128.60,None
128.70,None
128.80,None
128.90,None
129.00,None
129.10,None
129.20,None
129.30,None
129.40,None
129.50,None
129.60,None
129.70,None
129.80,None
129.90,None
130.00,2.247452939082002,0.4213796240122064,0.0025000000000000005,0.0,0.0,0.0025000000000000005
130.10,None
130.20,None
130.30,None
130.40,None
130.50,None
130.60,None
130.70,None
130.80,None
130.90,None
131.00,None
131.10,None
131.20,None
131.30,None
131.40,None
131.50,None
131.60,None
131.70,None
131.80,None
131.90,None
132.00,None
132.10,None
132.20,None
132.30,None
132.40,None
132.50,None
132.60,None
132.70,None
132.80,None
132.90,None
133.00,None
133.10,None
133.20,None
133.30,None
133.40,None
133.50,None
133.60,None
133.70,None
133.80,None
133.90,None
134.00,None
134.10,None
134.20,None
134.30,None
134.40,None
134.50,None
134.60,None
134.70,None
134.80,None
134.90,None
135.00,None
135.10,None
135.20,None
135.30,None
135.40,None
135.50,None
135.60,None
135.70,None
135.80,None
135.90,None
136.00,None
136.10,None
136.20,None
136.30,None
136.40,None
136.50,None
136.60,None
136.70,None
136.80,None
136.90,None
137.00,None
137.10,None
137.20,None
137.30,None
137.40,None
137.50,None
137.60,None
137.70,None
137.80,None
137.90,None
138.00,None
138.10,None
138.20,None
138.30,None
138.40,None
138.50,None
138.60,None
138.70,None
138.80,None
138.90,None
139.00,None
139.10,None
139.20,None
139.30,None
139.40,None
139.50,None
139.60,None
139.70,None
139.80,None
139.90,None
140.00,2.2154674916646804,0.6610477498402383,0.0025000000000000005,0.0,0.0,0.0025000000000000005
140.10,None
140.20,None
140.30,None
140.40,None
140.50,None
140.60,None
140.70,None
140.80,None
140.90,None
141.00,None
141.10,None
141.20,None
141.30,None
141.40,None
141.50,None
141.60,None
141.70,None
141.80,None
141.90,None
142.00,None
142.10,None
142.20,None
142.30,None
142.40,None
142.50,None
142.60,None
142.70,None
142.80,None
142.90,None
143.00,None
143.10,None
143.20,None
143.30,None
143.40,None
143.50,None
143.60,None
143.70,None
143.80,None
143.90,None
144.00,None
144.10,None
144.20,None
144.30,None
144.40,None
144.50,None
144.60,None
144.70,None
144.80,None
144.90,None
145.00,None
145.10,None
145.20,None
145.30,None
145.40,None
145.50,None
145.60,None
145.70,None
145.80,None
145.90,None
146.00,None
146.10,None
146.20,None
146.30,None
146.40,None
146.50,None
146.60,None
146.70,None
146.80,None
146.90,None
147.00,None
147.10,None
147.20,None
147.30,None
147.40,None
147.50,None
147.60,None
147.70,None
147.80,None
147.90,None
148.00,None
148.10,None
148.20,None
148.30,None
148.40,None
148.50,None
148.60,None
148.70,None
148.80,None
148.90,None
149.00,None
149.10,None
149.20,None
149.30,None
149.40,None
149.50,None
149.60,None
149.70,None
149.80,None
149.90,None
150.00,2.2197091535694553,0.7561521170552206,0.0025000000000000005,0.0,0.0,0.0025000000000000005
150.10,None
150.20,None
150.30,None
150.40,None
150.50,None
150.60,None
150.70,None
150.80,None
150.90,None
151.00,None
151.10,None
151.20,None
151.30,None
151.40,None
151.50,None
151.60,None
151.70,None
151.80,None
151.90,None
152.00,None
152.10,None
152.20,None
152.30,None
152.40,None
152.50,None
152.60,None
152.70,None
152.80,None
152.90,None
153.00,None
153.10,None
153.20,None
153.30,None
153.40,None
153.50,None
153.60,None
153.70,None
153.80,None
153.90,None
154.00,None
154.10,None
154.20,None
154.30,None
154.40,None
154.50,None
154.60,None
154.70,None
154.80,None
154.90,None
155.00,None
155.10,None
155.20,None
155.30,None
155.40,None
155.50,None
155.60,None
155.70,None
155.80,None
155.90,None
156.00,None
156.10,None
156.20,None
156.30,None
156.40,None
156.50,None
156.60,None
156.70,None
156.80,None
156.90,None
157.00,None
157.10,None
157.20,None
157.30,None
157.40,None
157.50,None
157.60,None
157.70,None
157.80,None
157.90,None
158.00,None
158.10,None
158.20,None
158.30,None
158.40,None
158.50,None
158.60,None
158.70,None
158.80,None
158.90,None
159.00,None
159.10,None
159.20,None
159.30,None
159.40,None
159.50,None
159.60,None
159.70,None
159.80,None
159.90,None
160.00,2.3568049028128466,1.0200211388996374,0.0025000000000000005,0.0,0.0,0.0025000000000000005
160.10,None
160.20,None
160.30,None
160.40,None
160.50,None
160.60,None
160.70,None
160.80,None
160.90,None
161.00,None
161.10,None
161.20,None
161.30,None
161.40,None
161.50,None
161.60,None
161.70,None
161.80,None
161.90,None
162.00,None
162.10,None
162.20,None
162.30,None
162.40,None
162.50,None
162.60,None
162.70,None
162.80,None
162.90,None
163.00,None
163.10,None
163.20,None
163.30,None
163.40,None
163.50,None
163.60,None
163.70,None
163.80,None
163.90,None
164.00,None
164.10,None
164.20,None
164.30,None
164.40,None
164.50,None
164.60,None
164.70,None
164.80,None
164.90,None
165.00,None
165.10,None
165.20,None
165.30,None
165.40,None
165.50,None
165.60,None
165.70,None
165.80,None
165.90,None
166.00,None
166.10,None
166.20,None
166.30,None
166.40,None
166.50,None
166.60,None
166.70,None
166.80,None
166.90,None
167.00,None
167.10,None
167.20,None
167.30,None
167.40,None
167.50,None
167.60,None
167.70,None
167.80,None
167.90,None
168.00,None
168.10,None
168.20,None
168.30,None
168.40,None
168.50,None
168.60,None
168.70,None
168.80,None
168.90,None
169.00,None
169.10,None
169.20,None
169.30,None
169.40,None
169.50,None
169.60,None
169.70,None
169.80,None
169.90,None
170.00,2.3191541966065126,1.2687489055988668,0.0025000000000000005,0.0,0.0,0.0025000000000000005
170.10,None
170.20,None
170.30,None
170.40,None
170.50,None
170.60,None
170.70,None
170.80,None
170.90,None
171.00,None
171.10,None
171.20,None
171.30,None
171.40,None
171.50,None
171.60,None
171.70,None
171.80,None
171.90,None
172.00,None
172.10,None
172.20,None
172.30,None
172.40,None
172.50,None
172.60,None
172.70,None
172.80,None
172.90,None
173.00,None
173.10,None
173.20,None
173.30,None
173.40,None
173.50,None
173.60,None
173.70,None
173.80,None
173.90,None
174.00,None
174.10,None
174.20,None
174.30,None
174.40,None
174.50,None
174.60,None
174.70,None
174.80,None
174.90,None
175.00,None
175.10,None
175.20,None
175.30,None
175.40,None
175.50,None
175.60,None
175.70,None
175.80,None
175.90,None
176.00,None
176.10,None
176.20,None
176.30,None
176.40,None
176.50,None
176.60,None
176.70,None
176.80,None
176.90,None
177.00,None
177.10,None
177.20,None
177.30,None
177.40,None
177.50,None
177.60,None
177.70,None
177.80,None
177.90,None
178.00,None
178.10,None
178.20,None
178.30,None
178.40,None
178.50,None
178.60,None
178.70,None
178.80,None
178.90,None
179.00,None
179.10,None
179.20,None
179.30,None
179.40,None
179.50,None
179.60,None
179.70,None
179.80,None
179.90,None
180.00,2.2094791944094845,1.3834855173589833,0.0025000000000000005,0.0,0.0,0.0025000000000000005
180.10,None
180.20,None
180.30,None
180.40,None
180.50,None
180.60,None
180.70,None
180.80,None
180.90,None
181.00,None
181.10,None
181.20,None
181.30,None
181.40,None
181.50,None
181.60,None
181.70,None
181.80,None
181.90,None
182.00,None
182.10,None
182.20,None
182.30,None
182.40,None
182.50,None
182.60,None
182.70,None
182.80,None
182.90,None
183.00,None
183.10,None
183.20,None
183.30,None
183.40,None
183.50,None
183.60,None
183.70,None
183.80,None
183.90,None
184.00,None
184.10,None
184.20,None
184.30,None
184.40,None
184.50,None
184.60,None
184.70,None
184.80,None
184.90,None
185.00,None
185.10,None
185.20,None
185.30,None
185.40,None
185.50,None
185.60,None
185.70,None
185.80,None
185.90,None
186.00,None
186.10,None
186.20,None
186.30,None
186.40,None
186.50,None
186.60,None
186.70,None
186.80,None
186.90,None
187.00,None
187.10,None
187.20,None
187.30,None
187.40,None
187.50,None
187.60,None
187.70,None
187.80,None
187.90,None
188.00,None
188.10,None
188.20,None
188.30,None
188.40,None
188.50,None
188.60,None
188.70,None
188.80,None
188.90,None
189.00,None
189.10,None
189.20,None
189.30,None
189.40,None
189.50,None
189.60,None
189.70,None
189.80,None
189.90,None
190.00,2.237538632604515,1.6394539247235391,0.0025000000000000005,0.0,0.0,0.0025000000000000005
190.10,None
190.20,None
190.30,None
190.40,None
190.50,None
190.60,None
190.70,None
190.80,None
190.90,None
191.00,None
191.10,None
191.20,None
191.30,None
191.40,None
191.50,None
191.60,None
191.70,None
191.80,None
191.90,None
192.00,None
192.10,None
192.20,None
192.30,None
192.40,None
192.50,None
192.60,None
192.70,None
192.80,None
192.90,None
193.00,None
193.10,None
193.20,None
193.30,None
193.40,None
193.50,None
193.60,None
193.70,None
193.80,None
193.90,None
194.00,None
194.10,None
194.20,None
194.30,None
194.40,None
194.50,None
194.60,None
194.70,None
194.80,None
194.90,None
195.00,None
195.10,None
195.20,None
195.30,None
195.40,None
195.50,None
195.60,None
195.70,None
195.80,None
195.90,None
196.00,None
196.10,None
196.20,None
196.30,None
196.40,None
196.50,None
196.60,None
196.70,None
196.80,None
196.90,None
197.00,None
197.10,None
197.20,None
197.30,None
197.40,None
197.50,None
197.60,None
197.70,None
197.80,None
197.90,None
198.00,None
198.10,None
198.20,None
198.30,None
198.40,None
198.50,None
198.60,None
198.70,None
198.80,None
198.90,None
199.00,None
199.10,None
199.20,None
199.30,None
199.40,None
199.50,None
199.60,None
199.70,None
199.80,None
199.90,None
200.00,2.2892397501056507,1.838761308656248,0.0025000000000000005,0.0,0.0,0.0025000000000000005
200.10,None
200.20,None
200.30,None
200.40,None
200.50,None
200.60,None
200.70,None
200.80,None
200.90,None
201.00,None
201.10,None
201.20,None
201.30,None
201.40,None
201.50,None
201.60,None
201.70,None
201.80,None
201.90,None
202.00,None
202.10,None
202.20,None
202.30,None
202.40,None
202.50,None
202.60,None
202.70,None
202.80,None
202.90,None
203.00,None
203.10,None
203.20,None
203.30,None
203.40,None
203.50,None
203.60,None
203.70,None
203.80,None
203.90,None
204.00,None
204.10,None
204.20,None
204.30,None
204.40,None
204.50,None
204.60,None
204.70,None
204.80,None
204.90,None
205.00,None
205.10,None
205.20,None
205.30,None
205.40,None
205.50,None
205.60,None
205.70,None
205.80,None
205.90,None
206.00,None
206.10,None
206.20,None
206.30,None
206.40,None
206.50,None
206.60,None
206.70,None
206.80,None
206.90,None
207.00,None
207.10,None
207.20,None
207.30,None
207.40,None
207.50,None
207.60,None
207.70,None
207.80,None
207.90,None
208.00,None
208.10,None
208.20,None
208.30,None
208.40,None
208.50,None
208.60,None
208.70,None
208.80,None
208.90,None
209.00,None
209.10,None
209.20,None
209.30,None
209.40,None
209.50,None
209.60,None
209.70,None
209.80,None
209.90,None
210.00,2.334933845352206,2.0742252520766025,0.0025000000000000005,0.0,0.0,0.0025000000000000005
210.10,None
210.20,None
210.30,None
210.40,None
210.50,None
210.60,None
210.70,None
210.80,None
210.90,None
211.00,None
211.10,None
211.20,None
211.30,None
211.40,None
211.50,None
211.60,None
211.70,None
211.80,None
211.90,None
212.00,None
212.10,None
212.20,None
212.30,None
212.40,None
212.50,None
212.60,None
212.70,None
212.80,None
212.90,None
213.00,None
213.10,None
213.20,None
213.30,None
213.40,None
213.50,None
213.60,None
213.70,None
213.80,None
213.90,None
214.00,None
214.10,None
214.20,None
214.30,None
214.40,None
214.50,None
214.60,None
214.70,None
214.80,None
214.90,None
215.00,None
215.10,None
215.20,None
215.30,None
215.40,None
215.50,None
215.60,None
215.70,None
215.80,None
215.90,None
216.00,None
216.10,None
216.20,None
216.30,None
216.40,None
216.50,None
216.60,None
216.70,None
216.80,None
